time,cablecal,temp,pressure,humid,cablecal_baseline,cablecal_clean,cablecal_baseline_ml_pred
2020-05-12 15:02:49,4.917432938,16.74053156,811.8,0.290641407,4.917432938,4.917432938,
2020-05-12 15:04:38,4.985485826,16.74784053,811.8,0.291004707,4.985485826,4.985485826,
2020-05-12 15:07:55,5.001974411,16.94418605,811.8,0.292983263,5.001974411,5.001974411,
2020-05-12 15:11:47,5.144975413,16.94133333,811.8586667,0.292116023,5.144975413,5.144975413,
2020-05-12 15:13:05,5.155767942,16.91533333,811.8846667,0.291482419,5.155767942,5.155767942,
2020-05-12 15:15:20,5.165960885,16.95913621,811.8704319,0.293196461,5.165960885,5.165960885,
2020-05-12 15:17:55,5.167459848,17.06212625,811.8189369,0.296832354,5.167459848,5.167459848,
2020-05-12 15:21:35,5.096708827,17.15415282,811.8541528,0.293667839,5.096708827,5.096708827,
2020-05-12 15:23:31,5.116794922,17.19269103,811.892691,0.290464257,5.116794922,5.116794922,
2020-05-12 15:26:02,5.154268979,17.41428571,811.9,0.293242598,5.154268979,5.154268979,
2020-05-12 15:28:36,5.131784545,17.67009967,811.9,0.2972847,5.131784545,5.131784545,
2020-05-12 15:31:26,5.174055282,17.7,811.9,0.293421255,5.174055282,5.174055282,
2020-05-12 15:34:28,5.1176943,17.71129568,811.9,0.287828246,5.1176943,5.1176943,
2020-05-12 15:36:52,5.135981639,17.75913621,811.9,0.282020749,5.135981639,5.135981639,
2020-05-12 15:40:47,5.181849886,17.98604651,811.9,0.278357745,5.181849886,5.181849886,
2020-05-12 15:43:59,5.208231622,18.30099668,811.9009967,0.280570746,5.208231622,5.208231622,
2020-05-12 15:46:23,5.230116471,18.34883721,811.9488372,0.281691945,5.230116471,5.230116471,
2020-05-12 15:49:04,5.25559883,18.39534884,812.0,0.282829765,5.25559883,5.25559883,
2020-05-12 15:52:10,5.214227471,18.2717608,812.0,0.281202568,5.214227471,5.214227471,
2020-05-12 15:53:48,5.243607132,18.20664452,812.0,0.280345227,5.243607132,5.243607132,
2020-05-12 15:57:21,5.156667319,18.13233333,812.0676667,0.282848941,5.156667319,5.156667319,
2020-05-12 16:01:15,5.227118547,18.32757475,812.1,0.284747849,5.227118547,5.227118547,
2020-05-12 16:03:17,5.26039551,18.53023256,812.1,0.285336253,5.26039551,5.26039551,
2020-05-12 16:07:44,5.303565623,18.89900332,812.0252492,0.292693931,5.303565623,5.303565623,
2020-05-12 16:11:10,5.325450473,19.04318937,812.0431894,0.296159524,5.325450473,5.325450473,
2020-05-12 16:12:33,5.327848813,19.07076412,812.0707641,0.296829114,5.327848813,5.327848813,
2020-05-12 16:15:20,5.361125775,18.96564626,812.1268707,0.293758794,5.361125775,5.361125775,
2020-05-12 16:18:23,5.380312493,18.65442177,812.1891156,0.285002019,5.380312493,5.380312493,
2020-05-12 16:21:07,5.364723285,18.51229236,812.2,0.287808338,5.364723285,5.364723285,
2020-05-12 16:23:24,5.393503361,18.42126246,812.2,0.292310199,5.393503361,5.393503361,
2020-05-12 16:25:18,5.409991946,18.48227425,812.2,0.293019656,5.409991946,5.409991946,
2020-05-12 16:28:13,5.411191116,18.65785953,812.2,0.292289624,5.411191116,5.411191116,
2020-05-12 16:32:04,5.50562574,18.5744186,812.2,0.291748668,5.50562574,5.50562574,
2020-05-12 16:34:18,5.534705609,18.522,812.2,0.291287674,5.534705609,5.534705609,
2020-05-12 16:38:48,5.526011627,18.792,812.2,0.288290001,5.526011627,5.526011627,
2020-05-12 16:41:32,5.54579793,18.8,812.3036545,0.286049909,5.54579793,5.54579793,
