time,cablecal,temp,pressure,humid
20-02-20 13:47:49,3.453925264,-4.655813953,888.1,0.547748093
20-02-20 13:49:39,3.456323604,-4.441860465,888.1225914,0.540605649
20-02-20 13:52:19,3.322016583,-4.069767442,888.1757475,0.523421519
20-02-20 13:54:21,3.288439827,-3.86744186,888.2,0.51500215
20-02-20 13:58:06,3.261458506,-3.717940199,888.2,0.512342972
20-02-20 14:01:48,3.214690883,-4.088704319,888.2647841,0.513555952
20-02-20 14:05:04,3.293536299,-4.180398671,888.3,0.511045071
20-02-20 14:07:13,3.330710564,-4.0089701,888.3,0.506252429
20-02-20 14:09:36,3.370882753,-3.839202658,888.3202658,0.500131183
20-02-20 14:12:37,3.393367188,-3.658803987,888.3803987,0.491007714
20-02-20 14:14:51,3.350796659,-3.550166113,888.3750831,0.494234278
20-02-20 14:17:06,3.395765527,-3.460465116,888.3302326,0.505395199
20-02-20 14:19:51,3.196403543,-3.449169435,888.3491694,0.521144589
20-02-20 14:21:06,3.3412033,-3.499003322,888.3990033,0.529481855
20-02-20 14:23:02,3.376878603,-3.576079734,888.4760797,0.542376826
20-02-20 14:25:44,3.392168018,-3.641721854,888.5,0.533777664
20-02-20 14:27:58,3.406258263,-3.686092715,888.5,0.520376547
20-02-20 14:30:23,3.398763452,-3.665780731,888.5,0.51065682
20-02-20 14:33:48,3.375679433,-3.595348837,888.5023256,0.500155207
20-02-20 14:35:38,3.353494791,-3.522259136,888.5388704,0.501859485
20-02-20 14:37:48,3.372981301,-3.435880399,888.5820598,0.503873631
20-02-20 14:39:30,3.367585036,-3.511627907,888.6159468,0.509736336
20-02-20 14:41:03,3.371482338,-3.727906977,888.6468439,0.519474329
20-02-20 14:43:33,3.380476112,-4.076744186,888.6966777,0.535180768
20-02-20 14:44:51,3.32171679,-4.362379421,888.7,0.537373427
20-02-20 14:46:36,3.381675282,-4.767524116,888.7,0.539142311
20-02-20 14:47:57,3.363387942,-5.080064309,888.7,0.540506879
20-02-20 14:49:20,3.352295621,-5.264261168,888.7,0.539640245
20-02-20 14:52:56,3.11306124,-4.967353952,888.7,0.524463038
20-02-20 14:54:13,3.295035262,-4.85379538,888.7,0.523968268
20-02-20 14:56:22,3.335507243,-4.640924092,888.7,0.537551083
20-02-20 14:59:22,3.374480263,-4.378135048,888.7,0.549201611
20-02-20 15:01:36,3.351696036,-4.291961415,888.7,0.534531488
20-02-20 15:03:51,3.391568433,-4.205144695,888.7,0.519751887
20-02-20 15:06:12,3.363387942,-4.2,888.744186,0.518876059
20-02-20 15:07:55,3.354094376,-4.2,888.7784053,0.518876059
20-02-20 15:10:04,3.344501017,-4.111418685,888.8,0.521958452
20-02-20 15:11:35,3.34480081,-3.985467128,888.8,0.526341229
20-02-20 15:13:15,3.397864075,-3.847058824,888.8,0.531157468
20-02-20 15:15:53,3.320517621,-3.8,888.882392,0.529285582
