time,cablecal,temp,pressure,humid
12-05-20 16:11:10,5.325450473,19.04318937,812.0431894,0.296159524
12-05-20 16:12:33,5.327848813,19.07076412,812.0707641,0.296829114
12-05-20 16:15:20,5.361125775,18.96564626,812.1268707,0.293758794
12-05-20 16:18:23,5.380312493,18.65442177,812.1891156,0.285002019
12-05-20 16:21:07,5.364723285,18.51229236,812.2,0.287808338
12-05-20 16:23:24,5.393503361,18.42126246,812.2,0.292310199
12-05-20 16:25:18,5.409991946,18.48227425,812.2,0.293019656
12-05-20 16:28:13,5.411191116,18.65785953,812.2,0.292289624
12-05-20 16:32:04,5.50562574,18.5744186,812.2,0.291748668
12-05-20 16:34:18,5.534705609,18.522,812.2,0.291287674
12-05-20 16:38:48,5.526011627,18.792,812.2,0.288290001
12-05-20 16:41:32,5.54579793,18.8,812.3036545,0.286049909
12-05-20 16:46:14,5.398599833,18.57242525,812.4,0.286231239
12-05-20 16:48:18,5.363224323,18.36644518,812.4,0.288205201
12-05-20 16:52:26,5.283779321,18.43820598,812.4,0.289244182
12-05-20 16:57:31,5.429178663,18.5,812.3295681,0.280713838
12-05-20 16:59:11,5.456159985,18.511,812.3,0.277163363
12-05-20 17:02:40,5.499929683,18.72,812.3,0.279180365
12-05-20 17:05:14,5.512820759,18.84916944,812.3,0.279595393
12-05-20 17:07:47,5.516118476,18.95083056,812.3,0.278857209
12-05-20 17:10:36,5.509523042,18.87375415,812.3,0.280068973
12-05-20 17:12:42,5.507424495,18.70631229,812.3,0.282149689
12-05-20 17:14:55,5.516418269,18.72325581,812.282392,0.283105552
12-05-20 17:18:54,5.509523042,19.27906977,812.20299,0.28145858
12-05-20 17:22:47,5.503826985,19.076,812.2746667,0.279233928
12-05-20 17:25:26,5.539202495,19,812.3275748,0.278500178
12-05-20 17:27:55,5.550294816,19,812.3770764,0.278500178
12-05-20 17:31:19,5.56168693,19.089701,812.3551495,0.278758888
12-05-20 17:35:12,5.551793779,19.28903654,812.3,0.278884154
12-05-20 17:37:25,5.590467006,19.46578073,812.3,0.278501329
12-05-20 17:39:37,5.598861195,19.68239203,812.310299,0.277025999
12-05-20 17:42:05,5.639632969,20.07574751,812.3594684,0.27137043
12-05-20 17:45:40,5.692696234,20.307,812.369,0.26764608
12-05-20 17:47:51,5.700191045,20.176,812.3253333,0.268966889
12-05-20 17:51:49,5.741862197,19.88471761,812.3538206,0.27017122
12-05-20 17:54:53,5.771841443,19.70747508,812.3925249,0.270568469
12-05-20 18:00:04,5.638134007,19.75913621,812.3408638,0.270716249
12-05-20 18:01:42,5.63003961,19.77541528,812.3245847,0.270762817
12-05-20 18:03:53,5.64952612,19.79717608,812.3028239,0.270825065
12-05-20 18:06:52,5.656121554,19.638,812.354,0.269313788
12-05-20 18:09:46,5.675608064,19.5717608,812.3880399,0.267991803
12-05-20 18:13:40,5.711283366,20.03820598,812.310299,0.267811629
12-05-20 18:15:21,5.729870499,20.07674419,812.3,0.26682548
12-05-20 18:18:02,5.738264688,20.02325581,812.3,0.264612235
12-05-20 18:20:55,5.761348707,20,812.3,0.262997083
12-05-20 18:26:43,5.754753273,20.09966777,812.3,0.26980782
12-05-20 18:32:05,5.689098724,20.314,812.3,0.273744718
12-05-20 18:35:12,5.676207649,20.4,812.3,0.269471211
12-05-20 18:39:52,5.66901263,20.36312292,812.3122924,0.264681663
12-05-20 18:43:20,5.594963893,20.15581395,812.3813953,0.264092699
12-05-20 18:45:59,5.511921382,20.06578073,812.3315615,0.261250395
12-05-20 18:49:56,5.555091496,20.065,812.213,0.255553333
12-05-20 18:52:48,5.589267836,20.35166667,812.2703333,0.253180471
12-05-20 18:55:48,5.672010554,20.56046512,812.2697674,0.253801119
12-05-20 18:57:38,5.704687932,20.63355482,812.2332226,0.256035529
12-05-20 19:01:29,5.715480461,20.62202381,812.2,0.25497097
12-05-20 19:05:03,5.722975272,20.50598007,812.2,0.249928016
12-05-20 19:08:50,5.716379838,20.65681063,812.2,0.244926039
12-05-20 19:12:01,5.703788555,20.65813953,812.1581395,0.240443937
12-05-20 19:14:14,5.729270914,20.61395349,812.1139535,0.237224686
12-05-20 19:18:11,5.73736531,20.795,812.035,0.250782931
12-05-20 19:21:18,5.707086272,20.76378738,812,0.259270648
12-05-20 19:22:44,5.716979423,20.62093023,812,0.259941574
12-05-20 19:24:59,5.722075895,20.4027972,812,0.260960777
12-05-20 19:27:04,5.712482536,20.57762238,812,0.259811177
12-05-20 19:29:13,5.738264688,20.75804196,812,0.25862479
12-05-20 19:31:46,5.755952443,20.92259136,811.9591362,0.252009037
12-05-20 19:34:19,5.766445179,21.07508306,811.9083056,0.244122885
12-05-20 19:37:06,5.769143311,21.19466667,811.9,0.240611899
12-05-20 19:40:01,5.744260537,21.27740864,811.8943522,0.23731457
12-05-20 19:43:03,5.749357009,21.03554817,811.833887,0.22848737
